Date:	Status:	Description:
12/28/2020 08:53:47 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:53:48 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:53:48 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:ez15sbIc7wsCBs1tx8s0lxMURBU=
12/28/2020 08:54:04 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:54:04 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:54:04 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 08:54:04 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:54:04 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:54:04 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:xG/+GBDoY3OqeGEhs9Q+9XVpbb0=
12/28/2020 08:54:20 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:54:20 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:54:20 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 08:54:20 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:54:20 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:54:20 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:GViVPj7K2p1wI0z9xp2Tso7UjgE=
12/28/2020 08:54:36 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:54:36 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:54:36 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 08:54:36 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:54:36 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:54:36 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:ZSwOyqBI+aqB3BYGeHgEDx+bp2k=
12/28/2020 08:54:52 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:54:52 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:54:52 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/28/2020 08:54:52 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:54:52 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:54:52 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:/DR5L2adNmA3p4F62c0YbFc4JV4=
12/28/2020 08:55:08 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:55:08 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:55:08 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/28/2020 08:55:08 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:55:08 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:55:08 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:uMW5LxDzBgwfpj3YKVn4spYeE/Y=
12/28/2020 08:55:24 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:55:24 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:55:24 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 08:55:24 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:55:24 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:55:24 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:ciGVgatAaJ7RD3ioKhW6UOZO8sU=
12/28/2020 08:55:40 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:55:40 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:55:40 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 08:55:40 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:55:40 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:55:40 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:UWmFxFHeSGMBMIedI8yrCJTKZGo=
12/28/2020 08:55:56 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:55:56 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:55:56 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 08:55:56 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:55:56 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:55:56 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:K1rpvByCCb59FveSMYhHQ4KO8aA=
12/28/2020 08:56:12 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:56:12 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:56:12 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/28/2020 08:56:12 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:56:12 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:56:12 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:+HfUCuIOm4y3K2NC7tRJuwjKqo4=
12/28/2020 08:56:28 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:56:28 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:56:28 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 08:56:28 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:56:28 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:56:28 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:JmlMdI75XutmwAMx8Es2Pet/H6Q=
12/28/2020 08:56:44 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:56:44 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:56:44 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 08:56:44 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:56:44 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:56:44 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:gTOje1isE0cZByllZ0pqgNcTjBo=
12/28/2020 08:57:00 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:57:00 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:57:00 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 08:57:00 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:57:00 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:57:00 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:Cf7O3GOkHFzOGoAN3Pf7mPHdAPw=
12/28/2020 08:57:16 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:57:16 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:57:16 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/28/2020 08:57:16 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:57:16 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:57:16 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:iEVTBxnspbhpQUxSmKyIs++Ushw=
12/28/2020 08:57:32 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:57:32 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:57:32 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 08:57:32 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:57:32 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:57:32 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:4d3gjtH66npSL4KqEiJXUo8K4BA=
12/28/2020 08:57:48 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:57:48 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:57:48 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 08:57:48 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:57:48 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:57:48 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:456xYDc8DB1RPs1ImRIei4vGLI0=
12/28/2020 08:58:04 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:58:04 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:58:04 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/28/2020 08:58:04 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:58:04 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:58:04 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:zhacCwHfluobPoFY/YGSUP+GTLk=
12/28/2020 08:58:20 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:58:20 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:58:20 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 08:58:20 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:58:20 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:58:20 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:YmiWXxa4SaQDytzj0tlRWiDJJS0=
12/28/2020 08:58:36 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:58:36 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:58:36 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 08:58:36 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:58:36 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:58:36 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:nl8dDAe5uFk6vuPQINbUKdSrGUU=
12/28/2020 08:58:52 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:58:52 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:58:52 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 08:58:52 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:58:52 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:58:52 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:X5fMjTzqjZ0MOoiz0i6uLXM4O9I=
12/28/2020 08:59:07 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:59:07 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:59:07 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/28/2020 08:59:07 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:59:08 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:59:08 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:FwSlLFlH/kN1Di7x9buB5qnFcR0=
12/28/2020 08:59:23 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:59:23 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:59:23 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/28/2020 08:59:23 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:59:24 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:59:24 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:WXwyGartIrpB/ze8FjvmJ0yYNqI=
12/28/2020 08:59:39 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:59:39 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:59:39 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/28/2020 08:59:39 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:59:40 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:59:40 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:UzUVYWJtBK4gdFga7aXtoJskazA=
12/28/2020 08:59:55 AM	Error	Status Code : GatewayTimeout
12/28/2020 08:59:55 AM	Error	Status Description : Gateway Timeout
12/28/2020 08:59:55 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/28/2020 08:59:55 AM	Success	Running RFIDEncoder demo code
12/28/2020 08:59:56 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 08:59:56 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:TDrTyuN1UnLqmT2toiWFn5US4UI=
12/28/2020 09:00:11 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:00:11 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:00:11 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15110 ms)"}
12/28/2020 09:00:11 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:00:12 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:00:12 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:c7EnWARLhaXt/7F2xyl1dFr5EWM=
12/28/2020 09:00:27 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:00:27 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:00:27 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15110 ms)"}
12/28/2020 09:00:27 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:00:28 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:00:28 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:Wdq5DEFzZvZJiKHieXu9U2Grb8s=
12/28/2020 09:00:44 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:00:44 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:00:44 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15390 ms)"}
12/28/2020 09:00:44 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:00:44 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:00:44 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:/gcPIgOQ8XgVRZB5OQO2dCPAG8c=
12/28/2020 09:01:00 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:01:00 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:01:00 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 09:01:00 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:01:00 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:01:00 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:9ksdVeghKlHXIOmU+TgwUAxLpM0=
12/28/2020 09:01:16 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:01:16 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:01:16 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 09:01:16 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:01:16 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:01:16 AM	Warning	AWS e47acd39b1da486c830891a90602e3c5:IjZr41HxRW3M6dCInmer2+2OKlE=
12/28/2020 09:01:26 AM	Warning	DELETE SESSION
12/28/2020 09:01:26 AM	Error	Status Code : NotFound
12/28/2020 09:01:26 AM	Error	Status Description : Not Found
12/28/2020 09:01:26 AM	Error	Response: <!doctype html><html lang="en"><head><title>HTTP Status 404 – Not Found</title><style type="text/css">H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}</style></head><body><h1>HTTP Status 404 – Not Found</h1><hr class="line" /><p><b>Type</b> Status Report</p><p><b>Description</b> The origin server did not find a current representation for the target resource or is not willing to disclose that one exists.</p><hr class="line" /><h3>Apache Tomcat/7.0.96</h3></body></html>
12/28/2020 09:01:26 AM	Warning	Session request
12/28/2020 09:01:26 AM	Success	Response: {"accessKey":"7dc182c71cb14b12bd877bdec1d4772c","id":"7293211bb83f49efafc01bddd06cf4d9"}
12/28/2020 09:01:32 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:01:32 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:01:32 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 09:01:32 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:01:32 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:01:32 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:o7X1cmZXChLABkIl0EfcGxQcqBA=
12/28/2020 09:01:48 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:01:48 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:01:48 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 09:01:48 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:01:48 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:01:48 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:Jw6xwryzbsT5fNcBbMZe1bvdCW8=
12/28/2020 09:02:04 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:02:04 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:02:04 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/28/2020 09:02:04 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:02:04 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:02:04 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:BlADOkooGIoqw093I7jNd9zb6dE=
12/28/2020 09:02:20 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:02:20 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:02:20 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 09:02:20 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:02:20 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:02:20 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:QDBEt40vmSRl6UgLs5iVy39EctM=
12/28/2020 09:02:36 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:02:36 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:02:36 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 09:02:36 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:02:36 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:02:36 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:Fh6hRiKY1i7llWjxqfs8oWClbjQ=
12/28/2020 09:02:52 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:02:52 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:02:52 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 09:02:52 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:02:52 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:02:52 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:H3NHLX55Z7nRBVVflZ2Tt7ar200=
12/28/2020 09:03:08 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:03:08 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:03:08 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/28/2020 09:03:08 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:03:08 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:03:08 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:A9xZdgv+3DGzRHWThWLn/TQcHms=
12/28/2020 09:03:24 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:03:24 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:03:24 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/28/2020 09:03:24 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:03:24 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:03:24 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:EexSGiDKvXZC+Rl9m3B9RFpoEjc=
12/28/2020 09:03:40 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:03:40 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:03:40 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 09:03:40 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:03:40 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:03:40 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:WfOlntW9RBagQgiANJD5StuvUBA=
12/28/2020 09:03:56 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:03:56 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:03:56 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 09:03:56 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:03:56 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:03:56 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:M5f6Ncb2F2qv6jSHQVonLJmtxlA=
12/28/2020 09:04:12 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:04:12 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:04:12 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15641 ms)"}
12/28/2020 09:04:12 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:04:12 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:04:12 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:q969ItpHf/K3m8vqBCLh2RlTHqA=
12/28/2020 09:04:27 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:04:27 AM	Error	Status Description : Gateway Timeout
12/28/2020 09:04:27 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15110 ms)"}
12/28/2020 09:04:27 AM	Success	Running RFIDEncoder demo code
12/28/2020 09:04:28 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 09:04:28 AM	Warning	AWS 7293211bb83f49efafc01bddd06cf4d9:TcMLUOEZkpHdo+oZvb7mUd30p1A=
12/28/2020 09:04:43 AM	Error	Status Code : GatewayTimeout
12/28/2020 09:04:43 AM	Error	Status Description : Gateway Timeout
