Date:	Status:	Description:
12/25/2020 02:24:45 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:24:45 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:24:45 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:bwSX0IfWPoKNQgl9+d8hzT1d5GU=
12/25/2020 02:25:00 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:25:00 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:25:00 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/25/2020 02:25:00 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:25:01 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:25:01 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:yP2NTqeLp0rWgS00wefVItQmX1Y=
12/25/2020 02:25:17 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:25:17 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:25:17 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:25:17 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:25:17 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:25:17 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:EwabhBqu6P5YZj8AJ0lTUmJStXs=
12/25/2020 02:25:33 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:25:33 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:25:33 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:25:33 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:25:33 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:25:33 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:AQQJSbUt6CFBBViWwhyTQmuh62c=
12/25/2020 02:25:48 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:25:48 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:25:48 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:25:48 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:25:49 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:25:49 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:uSicXtUYVl+XAKM3pqf0zazzOAo=
12/25/2020 02:26:05 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:26:05 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:26:05 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:26:05 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:26:05 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:26:05 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:VHgp2DqKOGi62jbDfH4hoWEfzag=
12/25/2020 02:26:21 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:26:21 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:26:21 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15390 ms)"}
12/25/2020 02:26:21 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:26:21 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:26:21 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:TbdN/nqwY3bWJpV1mRzvhIWgo2A=
12/25/2020 02:26:37 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:26:37 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:26:37 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:26:37 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:26:37 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:26:37 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:V57A9t0PlVwaw2E3bURBdO+jICE=
12/25/2020 02:26:53 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:26:53 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:26:53 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/25/2020 02:26:53 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:26:53 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:26:53 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:WWv0YLZZEwh3MlF/B7ybgDTeFd4=
12/25/2020 02:27:09 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:27:09 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:27:09 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:27:09 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:27:09 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:27:09 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:Sw/euld00b/Ipbvf9SbNmd9mrk0=
12/25/2020 02:27:24 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:27:24 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:27:24 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:27:24 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:27:25 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:27:25 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:T22fBNkyo/nqM+x1W0yNEbAiZNY=
12/25/2020 02:27:41 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:27:41 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:27:41 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:27:41 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:27:41 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:27:41 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:EDdHITqX4Y3mz9AffE4MiHx9enc=
12/25/2020 02:27:56 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:27:56 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:27:56 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15110 ms)"}
12/25/2020 02:27:56 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:27:57 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:27:57 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:rODte+RtuP70j3NUWknj+4SQVYw=
12/25/2020 02:28:12 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:28:12 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:28:12 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 02:28:12 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:28:13 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:28:13 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:xCrNW4uJYOggpfbNuZJzswMtOJI=
12/25/2020 02:28:28 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:28:28 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:28:28 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15110 ms)"}
12/25/2020 02:28:28 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:28:29 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:28:29 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:DXLSeUR49ZGZ1nnux1zIFVG4VUU=
12/25/2020 02:28:44 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:28:44 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:28:44 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 02:28:44 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:28:45 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:28:45 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:w2zjFJV2IAoRckz61Hk4dPPm6c4=
12/25/2020 02:29:00 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:29:00 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:29:00 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 02:29:00 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:29:01 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:29:01 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:a64UPmVyadGQC5LzvyC3wdvwK9Y=
12/25/2020 02:29:16 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:29:16 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:29:16 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 02:29:16 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:29:17 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:29:17 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:7mhR8d2vgei7bR4+MtiUzE7RAyE=
12/25/2020 02:29:32 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:29:32 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:29:32 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15140 ms)"}
12/25/2020 02:29:32 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:29:33 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:29:33 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:46ZY1ZJJuh5HEOC3TIwAdFsTicc=
12/25/2020 02:29:48 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:29:48 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:29:48 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15110 ms)"}
12/25/2020 02:29:48 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:29:49 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:29:49 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:KIQ0MGVxv/iNY/I44qqSgi9b/ts=
12/25/2020 02:30:04 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:30:04 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:30:04 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15140 ms)"}
12/25/2020 02:30:04 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:30:05 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:30:05 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:nO0DZfh81xj2JfOOTF+2LGW9RJw=
12/25/2020 02:30:21 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:30:21 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:30:21 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15360 ms)"}
12/25/2020 02:30:21 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:30:21 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:30:21 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:Co28Q7kptgfINwzqsKmzPCKmNok=
12/25/2020 02:30:37 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:30:37 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:30:37 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:30:37 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:30:37 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:30:37 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:/BPo9WnsBQbWCtebUgG1znWZABM=
12/25/2020 02:30:53 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:30:53 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:30:53 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:30:53 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:30:53 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:30:53 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:Tb3nVwBuOQE4/Te1x5R8XrEO6tw=
12/25/2020 02:31:09 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:31:09 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:31:09 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:31:09 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:31:09 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:31:09 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:cZCRs/+Z3iXhtBpBLlMiwv0mkz4=
12/25/2020 02:31:25 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:31:25 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:31:25 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:31:25 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:31:25 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:31:25 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:lvwbMOOdOmg98y8jhm13iErwyNA=
12/25/2020 02:31:41 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:31:41 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:31:41 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:31:41 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:31:41 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:31:41 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:jPciMixA7kxUNyrmnAsT1rqtm84=
12/25/2020 02:31:57 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:31:57 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:31:57 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:31:57 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:31:57 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:31:57 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:x/DEaCvTA2PWZdPkxNzD7GgShNA=
12/25/2020 02:32:13 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:32:13 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:32:13 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:32:13 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:32:13 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:32:13 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:B+78KDz5nuqSqdxFRDorHhfNHKM=
12/25/2020 02:32:29 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:32:29 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:32:29 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:32:29 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:32:29 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:32:29 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:2UmODc78RgAieoZn06QFBn9OBNY=
12/25/2020 02:32:45 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:32:45 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:32:45 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:32:45 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:32:45 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:32:45 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:QV4+PYoH2IoDdWdCKwiBZu7JvVk=
12/25/2020 02:33:01 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:33:01 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:33:01 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:33:01 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:33:01 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:33:01 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:dTPmnlxuq2EZMlDzUgqrk0uoT04=
12/25/2020 02:33:17 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:33:17 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:33:17 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:33:17 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:33:17 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:33:17 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:NeabMV4cFIQFR5CQlcqJF13k0AA=
12/25/2020 02:33:33 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:33:33 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:33:33 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:33:33 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:33:33 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:33:33 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:8iUKQg5N631r7yqOY/CbutAy5zQ=
12/25/2020 02:33:49 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:33:49 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:33:49 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 02:33:49 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:33:49 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:33:49 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:uRej+a+jVriwWfS7JHaFjPoHQtg=
12/25/2020 02:34:05 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:34:05 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:34:05 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/25/2020 02:34:05 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:34:05 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:34:05 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:dtCG/pzUc7LMKdQAxpYirMmoPNU=
12/25/2020 02:34:21 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:34:21 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:34:21 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 02:34:21 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:34:21 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:34:21 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:F+eJXHwEH9aqWGpL4A5cusg3/qk=
12/25/2020 02:34:37 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:34:37 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:34:37 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 02:34:37 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:34:37 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:34:37 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:h7bExVvSioQa8iOwmusHKKyr2/A=
12/25/2020 02:34:53 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:34:53 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:34:53 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/25/2020 02:34:53 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:34:53 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:34:53 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:RIeSxxlel5M4jqyvzmBgkX0AnGo=
12/25/2020 02:35:09 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:35:09 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:35:09 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 02:35:09 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:35:09 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:35:09 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:4lFae5UARYLJybXwXY/CjKFaWmc=
12/25/2020 02:35:25 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:35:25 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:35:25 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 02:35:25 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:35:25 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:35:25 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:vquQGauqS+avL4Na9gQzkkVa/EY=
12/25/2020 02:35:40 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:35:40 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:35:40 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 02:35:40 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:35:41 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 02:35:41 AM	Warning	AWS 83dbc10a0b4147f2aea3fed0122c13ed:+avwHGN0ho/I0vNoETXapZxjivE=
12/25/2020 02:35:56 AM	Error	Status Code : GatewayTimeout
12/25/2020 02:35:56 AM	Error	Status Description : Gateway Timeout
12/25/2020 02:35:56 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 02:35:56 AM	Success	Running RFIDEncoder demo code
12/25/2020 02:35:57 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
