Date:	Status:	Description:
12/27/2020 11:34:15 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:34:15 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:34:15 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 11:34:15 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:34:16 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:34:16 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:e3ctHr6vM2MyH48nkAq37Qon3Qs=
12/27/2020 11:34:31 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:34:31 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:34:31 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 11:34:31 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:34:32 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:34:32 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:vBEH9OrXR0v4p+eI8yH2CaPzm7o=
12/27/2020 11:34:48 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:34:48 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:34:48 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:34:48 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:34:48 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:34:48 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:vRM3BsNg5gHKhm2YKuYCGAf8/Q4=
12/27/2020 11:35:04 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:35:04 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:35:04 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:35:04 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:35:04 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:35:04 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:Pc1i9VhAFJ+XRa3tcLj0ibiky+U=
12/27/2020 11:35:20 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:35:20 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:35:20 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:35:20 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:35:20 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:35:20 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:K2gTZozBjYE4DUdVxI6ALwD9ITo=
12/27/2020 11:35:36 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:35:36 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:35:36 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:35:36 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:35:36 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:35:36 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:SUZA09KaOOxh8M4jhBSpVyZLZxk=
12/27/2020 11:35:52 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:35:52 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:35:52 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:35:52 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:35:52 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:35:52 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:n8VUmzByPi/CofQHsrvraxMuGTg=
12/27/2020 11:36:08 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:36:08 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:36:08 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15390 ms)"}
12/27/2020 11:36:08 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:36:08 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:36:08 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:lGoj/yMD4wVOPIksbFzc4JK3QmU=
12/27/2020 11:36:24 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:36:24 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:36:24 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:36:24 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:36:24 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:36:24 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:2jDZCrO06j2MxlpPlfEu0kClvz0=
12/27/2020 11:36:40 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:36:40 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:36:40 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:36:40 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:36:40 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:36:40 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:6004qwNYmnXkpUdtK//q9s0+3C0=
12/27/2020 11:36:56 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:36:56 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:36:56 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:36:56 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:36:56 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:36:56 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:OCn4/hAIxfEEqONDP4dsAGJGWro=
12/27/2020 11:37:12 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:37:12 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:37:12 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 11:37:12 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:37:12 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:37:12 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:QuK07fbgysh2614bIGl4f3yYtT0=
12/27/2020 11:37:28 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:37:28 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:37:28 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 11:37:28 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:37:28 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:37:28 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:5Hdf3vzJqVrG4a4LXOBQEaQVVJE=
12/27/2020 11:37:44 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:37:44 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:37:44 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 11:37:44 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:37:44 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:37:44 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:wl7tJiFuTKwOLASPDRqvajq+1NU=
12/27/2020 11:38:00 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:38:00 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:38:00 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 11:38:00 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:38:00 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:38:00 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:ChIWzb2qi8rnyImVWw5gK5MZcn8=
12/27/2020 11:38:16 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:38:16 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:38:16 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 11:38:16 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:38:16 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:38:16 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:BXh9NeEWAEukQiwO+Gy4sGfuu9s=
12/27/2020 11:38:32 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:38:32 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:38:32 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 11:38:32 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:38:32 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:38:32 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:ftjQsG7NHoQzm6scOqROeXTJQ7E=
12/27/2020 11:38:48 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:38:48 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:38:48 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 11:38:48 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:38:48 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:38:48 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:PTB89dfjXu2cAOREg9IUgRdto5E=
12/27/2020 11:39:04 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:39:04 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:39:04 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 11:39:04 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:39:04 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:39:04 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:UR5EnM1JLufdz2vVLTOsfeuUw7A=
12/27/2020 11:39:20 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:39:20 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:39:20 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 11:39:20 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:39:20 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:39:20 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:2vzrPuOaDJ7arCZ9qm3FWppOLc4=
12/27/2020 11:39:35 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:39:35 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:39:35 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15141 ms)"}
12/27/2020 11:39:35 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:39:36 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:39:36 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:YvaLZMZWGw7EkxODctLGtiHqapg=
12/27/2020 11:39:51 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:39:51 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:39:51 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 11:39:51 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:39:52 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:39:52 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:3swOtGZDm9eE2AM5sXnLofYswjs=
12/27/2020 11:40:07 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:40:07 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:40:07 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15141 ms)"}
12/27/2020 11:40:07 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:40:08 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:40:08 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:68AccuaGSaJZckx0IJWMNGyJi+o=
12/27/2020 11:40:23 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:40:23 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:40:23 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 11:40:23 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:40:24 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:40:24 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:14XMQXeOeto55/1yM/WrYB8OSWk=
12/27/2020 11:40:39 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:40:39 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:40:39 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 11:40:39 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:40:40 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:40:40 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:nYVIMSPpe4OP8YsD2Zt6zy1Obcw=
12/27/2020 11:40:55 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:40:55 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:40:55 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15109 ms)"}
12/27/2020 11:40:55 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:40:56 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:40:56 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:wdzX+LyFc8urnv05ITdFpOpjcX8=
12/27/2020 11:41:11 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:41:11 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:41:11 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 11:41:11 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:41:12 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:41:12 AM	Warning	AWS 6b4aab78a8494ed5b562c4e869b318b3:mAqgBnWOmpy0M49JB18w+6E+hL4=
12/27/2020 11:41:26 AM	Warning	DELETE SESSION
12/27/2020 11:41:26 AM	Error	Status Code : NotFound
12/27/2020 11:41:26 AM	Error	Status Description : Not Found
12/27/2020 11:41:26 AM	Error	Response: <!doctype html><html lang="en"><head><title>HTTP Status 404 – Not Found</title><style type="text/css">H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}</style></head><body><h1>HTTP Status 404 – Not Found</h1><hr class="line" /><p><b>Type</b> Status Report</p><p><b>Description</b> The origin server did not find a current representation for the target resource or is not willing to disclose that one exists.</p><hr class="line" /><h3>Apache Tomcat/7.0.96</h3></body></html>
12/27/2020 11:41:26 AM	Warning	Session request
12/27/2020 11:41:26 AM	Success	Response: {"accessKey":"59494e2834354b99821cbd1057aba331","id":"99f254276b2247799987c977feccfb01"}
12/27/2020 11:41:28 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:41:28 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:41:28 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:41:28 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:41:28 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:41:28 AM	Warning	AWS 99f254276b2247799987c977feccfb01:uRvBg2vaVxtagcUpX5akoo81rSs=
12/27/2020 11:41:44 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:41:44 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:41:44 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/27/2020 11:41:44 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:41:44 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:41:44 AM	Warning	AWS 99f254276b2247799987c977feccfb01:s+ClV7IqGMbbyskbYe5dYOwgh6Y=
12/27/2020 11:42:00 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:42:00 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:42:00 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/27/2020 11:42:00 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:42:00 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:42:00 AM	Warning	AWS 99f254276b2247799987c977feccfb01:nXJU/qca4KDr80hqSf4ULPciZpA=
12/27/2020 11:42:16 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:42:16 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:42:16 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:42:16 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:42:16 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:42:16 AM	Warning	AWS 99f254276b2247799987c977feccfb01:U3rgX6Xq0P+mqVDxPnb159CImT4=
12/27/2020 11:42:32 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:42:32 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:42:32 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:42:32 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:42:32 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:42:32 AM	Warning	AWS 99f254276b2247799987c977feccfb01:jGG979/2fYHgJl2lepueGz6VUT4=
12/27/2020 11:42:48 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:42:48 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:42:48 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/27/2020 11:42:48 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:42:48 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:42:48 AM	Warning	AWS 99f254276b2247799987c977feccfb01:3PCNLO8KcFx1aqpxnJdRJnHO/YQ=
12/27/2020 11:43:04 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:43:04 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:43:04 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:43:04 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:43:04 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:43:04 AM	Warning	AWS 99f254276b2247799987c977feccfb01:3nVJqgrqHQXI5Mmm7tJS+CSCjv4=
12/27/2020 11:43:20 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:43:20 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:43:20 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 11:43:20 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:43:20 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:43:20 AM	Warning	AWS 99f254276b2247799987c977feccfb01:6daHzs8neSNZmlgICf08Z6iTZJ0=
12/27/2020 11:43:36 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:43:36 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:43:36 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/27/2020 11:43:36 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:43:36 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:43:36 AM	Warning	AWS 99f254276b2247799987c977feccfb01:YemhF5rBVsnAZPQ9JGonA+67FO0=
12/27/2020 11:43:52 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:43:52 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:43:52 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/27/2020 11:43:52 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:43:52 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:43:52 AM	Warning	AWS 99f254276b2247799987c977feccfb01:PyzA3GQ0TZKf1k40NCCgixvT8bM=
12/27/2020 11:44:08 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:44:08 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:44:08 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 11:44:08 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:44:08 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:44:08 AM	Warning	AWS 99f254276b2247799987c977feccfb01:0x14YZBQy/jAWS/mDN1VoWGaLeA=
12/27/2020 11:44:24 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:44:24 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:44:24 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 11:44:24 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:44:24 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:44:24 AM	Warning	AWS 99f254276b2247799987c977feccfb01:fAOwqU05WJdcpt9lUGGR5MJXQlA=
12/27/2020 11:44:40 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:44:40 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:44:40 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/27/2020 11:44:40 AM	Success	Running RFIDEncoder demo code
12/27/2020 11:44:40 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 11:44:40 AM	Warning	AWS 99f254276b2247799987c977feccfb01:hIRwD34iwJKenlD+1MGI+5F199E=
12/27/2020 11:44:55 AM	Error	Status Code : GatewayTimeout
12/27/2020 11:44:55 AM	Error	Status Description : Gateway Timeout
12/27/2020 11:44:55 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 11:44:55 AM	Success	Running RFIDEncoder demo code
